,Year,Laureate_Id,Firstname,Lastname,Category,Prize_Share,Motivation,Gender,Birth_Date,Birth_Country,Birth_City,Birth_Country_Code,Death_Date,Death_Country,Death_City,Death_Country_Code,Organization_Name,Organization_City,Organization_Country,Birth_Year,Death_Year
885,2014,905,Edvard I.,Moser,medicine,4,"""for their discoveries of cells that constitute a positioning system in the brain""",male,27/04/1962,Norway,Ålesund,NO,0000-00-00,,,,Norwegian University of Science and Technology (NTNU),Trondheim,Norway,1962.0,
886,2014,904,May-Britt,Moser,medicine,4,"""for their discoveries of cells that constitute a positioning system in the brain""",female,04/01/1963,Norway,Fosnavåg,NO,0000-00-00,,,,Norwegian University of Science and Technology (NTNU),Trondheim,Norway,1963.0,
887,2014,903,John,O'Keefe,medicine,2,"""for their discoveries of cells that constitute a positioning system in the brain""",male,18/11/1939,USA,New York NY,US,0000-00-00,,,,University College,London,United Kingdom,1939.0,
888,2014,908,Shuji,Nakamura,physics,3,"""for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources""",male,22/05/1954,Japan,Ikata,JP,0000-00-00,,,,University of California,Santa Barbara CA,USA,1954.0,
889,2015,926,Angus,Deaton,economics,1,"""for his analysis of consumption poverty and welfare""",male,19/10/1945,Scotland,Edinburgh,GB,0000-00-00,,,,Princeton University,Princeton NJ,USA,1945.0,
890,2015,925,National Dialogue Quartet,unknown,peace,1,"""for its decisive contribution to the building of a pluralistic democracy in Tunisia in the wake of the Jasmine Revolution of 2011""",org,2013-00-00,,,,0000-00-00,,,,,,,2013.0,
891,2015,924,Svetlana,Alexievich,literature,1,"""for her polyphonic writings a monument to suffering and courage in our time""",female,31/05/1948,Ukraine,Ivano-Frankivsk,UA,0000-00-00,,,,,,,1948.0,
892,2015,923,Aziz,Sancar,chemistry,3,"""for mechanistic studies of DNA repair""",male,08/09/1946,Turkey,Savur,TR,0000-00-00,,,,University of North Carolina,Chapel Hill NC,USA,1946.0,
893,2015,922,Paul,Modrich,chemistry,3,"""for mechanistic studies of DNA repair""",male,13/06/1946,USA,Raton NM,US,0000-00-00,,,,Howard Hughes Medical Institute,Durham NC,USA,1946.0,
894,2015,921,Tomas,Lindahl,chemistry,3,"""for mechanistic studies of DNA repair""",male,28/01/1938,Sweden,Stockholm,SE,0000-00-00,,,,Francis Crick Institute,Hertfordshire,United Kingdom,1938.0,
895,2015,919,Takaaki,Kajita,physics,2,"""for the discovery of neutrino oscillations which shows that neutrinos have mass""",male,09/03/1959,Japan,Higashimatsuyama,JP,0000-00-00,,,,University of Tokyo,Kashiwa,Japan,1959.0,
896,2015,918,Youyou,Tu,medicine,2,"""for her discoveries concerning a novel therapy against Malaria""",female,30/12/1930,China,Zhejiang Ningbo,CN,0000-00-00,,,,China Academy of Traditional Chinese Medicine,Beijing,China,1930.0,
897,2015,917,Satoshi,Ōmura,medicine,4,"""for their discoveries concerning a novel therapy against infections caused by roundworm parasites""",male,12/07/1935,Japan,Yamanashi Prefecture,JP,0000-00-00,,,,Kitasato University,Tokyo,Japan,1935.0,
898,2015,916,William C.,Campbell,medicine,4,"""for their discoveries concerning a novel therapy against infections caused by roundworm parasites""",male,28/06/1930,Ireland,Ramelton,IE,0000-00-00,,,,Drew University,Madison NJ,USA,1930.0,
899,2015,920,Arthur B.,McDonald,physics,2,"""for the discovery of neutrino oscillations which shows that neutrinos have mass""",male,29/08/1943,Canada,Sydney,CA,0000-00-00,,,,Queen's University,Kingston,Canada,1943.0,
900,2016,936,Bengt,Holmström,economics,2,"""for their contributions to contract theory""",male,18/04/1949,Finland,Helsinki,FI,0000-00-00,,,,Massachusetts Institute of Technology (MIT),Cambridge MA,USA,1949.0,
901,2016,933,Bernard L.,Feringa,chemistry,3,"""for the design and synthesis of molecular machines""",male,18/05/1951,the Netherlands,Barger-Compascuum,NL,0000-00-00,,,,University of Groningen,Groningen,the Netherlands,1951.0,
902,2016,935,Oliver,Hart,economics,2,"""for their contributions to contract theory""",male,09/10/1948,United Kingdom,London,GB,0000-00-00,,,,Harvard University,Cambridge MA,USA,1948.0,
903,2016,934,Juan Manuel,Santos,peace,1,"""for his resolute efforts to bring the country's more than 50-year-long civil war to an end""",male,10/08/1951,Colombia,Bogotá,CO,0000-00-00,,,,,,,1951.0,
904,2016,932,Sir J. Fraser,Stoddart,chemistry,3,"""for the design and synthesis of molecular machines""",male,24/05/1942,United Kingdom,Edinburgh,GB,0000-00-00,,,,Northwestern University,Evanston IL,USA,1942.0,
905,2016,937,Bob,Dylan,literature,1,"""for having created new poetic expressions within the great American song tradition""",male,24/05/1941,USA,Duluth MN,US,0000-00-00,,,,,,,1941.0,
906,2016,930,J. Michael,Kosterlitz,physics,4,"""for theoretical discoveries of topological phase transitions and topological phases of matter""",male,22/06/1943,United Kingdom,Aberdeen,GB,0000-00-00,,,,Brown University,Providence RI,USA,1943.0,
907,2016,929,F. Duncan M.,Haldane,physics,4,"""for theoretical discoveries of topological phase transitions and topological phases of matter""",male,14/09/1951,United Kingdom,London,GB,0000-00-00,,,,Princeton University,Princeton NJ,USA,1951.0,
908,2016,928,David J.,Thouless,physics,2,"""for theoretical discoveries of topological phase transitions and topological phases of matter""",male,21/09/1934,United Kingdom,Bearsden,GB,06/04/2019,United Kingdom,Cambridge,GB,University of Washington,Seattle WA,USA,1934.0,2019.0
909,2016,927,Yoshinori,Ohsumi,medicine,1,"""for his discoveries of mechanisms for autophagy""",male,09/02/1945,Japan,Fukuoka,JP,0000-00-00,,,,Tokyo Institute of Technology,Tokyo,Japan,1945.0,
910,2016,931,Jean-Pierre,Sauvage,chemistry,3,"""for the design and synthesis of molecular machines""",male,21/10/1944,France,Paris,FR,0000-00-00,,,,University of Strasbourg,Strasbourg,France,1944.0,
911,2017,948,International Campaign to Abolish Nuclear Weapons,unknown,peace,1,"""for its work to draw attention to the catastrophic humanitarian consequences of any use of nuclear weapons and for its ground-breaking efforts to achieve a treaty-based prohibition of such weapons""",org,2007-00-00,,,,0000-00-00,,,,,,,2007.0,
912,2017,947,Kazuo,Ishiguro,literature,1,"""who in novels of great emotional force has uncovered the abyss beneath our illusory sense of connection with the world""",male,08/11/1954,Japan,Nagasaki,JP,0000-00-00,,,,,,,1954.0,
913,2017,946,Richard,Henderson,chemistry,3,"""for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution""",male,19/07/1945,Scotland,Edinburgh,GB,0000-00-00,,,,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,1945.0,
914,2017,945,Joachim,Frank,chemistry,3,"""for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution""",male,12/09/1940,Germany,Siegen,DE,0000-00-00,,,,Columbia University,New York NY,USA,1940.0,
915,2017,944,Jacques,Dubochet,chemistry,3,"""for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution""",male,08/06/1942,Switzerland,Aigle,CH,0000-00-00,,,,University of Lausanne,Lausanne,Switzerland,1942.0,
916,2017,943,Kip S.,Thorne,physics,4,"""for decisive contributions to the LIGO detector and the observation of gravitational waves""",male,01/06/1940,USA,Logan UT,US,0000-00-00,,,,LIGO/VIRGO Collaboration,,,1940.0,
917,2017,949,Richard H.,Thaler,economics,1,"""for his contributions to behavioural economics""",male,12/09/1945,USA,East Orange NJ,US,0000-00-00,,,,University of Chicago,Chicago IL,USA,1945.0,
918,2017,941,Rainer,Weiss,physics,2,"""for decisive contributions to the LIGO detector and the observation of gravitational waves""",male,29/09/1932,Germany,Berlin,DE,0000-00-00,,,,LIGO/VIRGO Collaboration,,,1932.0,
919,2017,940,Michael W.,Young,medicine,3,"""for their discoveries of molecular mechanisms controlling the circadian rhythm""",male,28/03/1949,USA,Miami FL,US,0000-00-00,,,,Rockefeller University,New York NY,USA,1949.0,
920,2017,939,Michael,Rosbash,medicine,3,"""for their discoveries of molecular mechanisms controlling the circadian rhythm""",male,07/03/1944,USA,Kansas City MO,US,0000-00-00,,,,Brandeis University,Waltham MA,USA,1944.0,
921,2017,938,Jeffrey C.,Hall,medicine,3,"""for their discoveries of molecular mechanisms controlling the circadian rhythm""",male,03/05/1945,USA,New York NY,US,0000-00-00,,,,University of Maine,Maine ME,USA,1945.0,
922,2017,942,Barry C.,Barish,physics,4,"""for decisive contributions to the LIGO detector and the observation of gravitational waves""",male,27/01/1936,USA,Omaha NE,US,0000-00-00,,,,LIGO/VIRGO Collaboration,,,1936.0,
923,2018,979,Olga,Tokarczuk,literature,1,"""for a narrative imagination that with encyclopedic passion represents the crossing of boundaries as a form of life""",female,29/01/1962,Poland,Sulechów,PL,0000-00-00,,,,,,,1962.0,
924,2018,969,Paul M.,Romer,economics,2,"""for integrating technological innovations into long-run macroeconomic analysis""",male,1955-00-00,USA,Denver CO,US,0000-00-00,,,,NYU Stern School of Business,New York NY,USA,1955.0,
925,2018,968,William D.,Nordhaus,economics,2,"""for integrating climate change into long-run macroeconomic analysis""",male,31/05/1941,USA,Albuquerque NM,US,0000-00-00,,,,Yale University,New Haven CT,USA,1941.0,
926,2018,967,Nadia,Murad,peace,2,"""for their efforts to end the use of sexual violence as a weapon of war and armed conflict""",female,1993-00-00,Iraq,Kojo,IQ,0000-00-00,,,,,,,1993.0,
927,2018,966,Denis,Mukwege,peace,2,"""for their efforts to end the use of sexual violence as a weapon of war and armed conflict""",male,01/03/1955,Belgian Congo (now Democratic Republic of the Congo),Bukavu,CD,0000-00-00,,,,,,,1955.0,
928,2018,965,Sir Gregory P.,Winter,chemistry,4,"""for the phage display of peptides and antibodies""",male,14/04/1951,United Kingdom,Leicester,GB,0000-00-00,,,,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,1951.0,
929,2018,964,George P.,Smith,chemistry,4,"""for the phage display of peptides and antibodies""",male,10/03/1941,USA,Norwalk CT,US,0000-00-00,,,,University of Missouri,Columbia,USA,1941.0,
930,2018,963,Frances H.,Arnold,chemistry,2,"""for the directed evolution of enzymes""",female,25/07/1956,USA,Pittsburgh PA,US,0000-00-00,,,,California Institute of Technology (Caltech),Pasadena CA,USA,1956.0,
931,2018,961,Gérard,Mourou,physics,4,"""for their method of generating high-intensity ultra-short optical pulses""",male,22/06/1944,France,Albertville,FR,0000-00-00,,,,École Polytechnique,Palaiseau,France,1944.0,
932,2018,960,Arthur,Ashkin,physics,2,"""for the optical tweezers and their application to biological systems""",male,02/09/1922,USA,New York NY,US,21/09/2020,USA,Rumson NJ,US,Bell Laboratories,Holmdel NJ,USA,1922.0,2020.0
933,2018,959,Tasuku,Honjo,medicine,2,"""for their discovery of cancer therapy by inhibition of negative immune regulation""",male,27/01/1942,Japan,Kyoto,JP,0000-00-00,,,,Kyoto University,Kyoto,Japan,1942.0,
934,2018,958,James P.,Allison,medicine,2,"""for their discovery of cancer therapy by inhibition of negative immune regulation""",male,07/08/1948,USA,Alice TX,US,0000-00-00,,,,Parker Institute for Cancer Immunotherapy,San Francisco CA,USA,1948.0,
935,2018,962,Donna,Strickland,physics,4,"""for their method of generating high-intensity ultra-short optical pulses""",female,27/05/1959,Canada,Guelph,CA,0000-00-00,,,,University of Waterloo,Waterloo,Canada,1959.0,
936,2019,978,Akira,Yoshino,chemistry,3,"""for the development of lithium-ion batteries""",male,30/01/1948,Japan,Suita,JP,0000-00-00,,,,Asahi Kasei Corporation,Tokyo,Japan,1948.0,
937,2019,982,Abhijit,Banerjee,economics,3,"""for their experimental approach to alleviating global poverty""",male,21/02/1961,India,Mumbai,IN,0000-00-00,,,,Massachusetts Institute of Technology (MIT),Cambridge MA,USA,1961.0,
938,2019,984,Michael,Kremer,economics,3,"""for their experimental approach to alleviating global poverty""",male,12/11/1964,USA,New York NY,US,0000-00-00,,,,Harvard University,Cambridge MA,USA,1964.0,
939,2019,980,Peter,Handke,literature,1,"""for an influential work that with linguistic ingenuity has explored the periphery and the specificity of human experience""",male,06/12/1942,Austria,Griffen,AT,0000-00-00,,,,,,,1942.0,
940,2019,983,Esther,Duflo,economics,3,"""for their experimental approach to alleviating global poverty""",female,25/10/1972,France,Paris,FR,0000-00-00,,,,Massachusetts Institute of Technology (MIT),Cambridge MA,USA,1972.0,
941,2019,977,M. Stanley,Whittingham,chemistry,3,"""for the development of lithium-ion batteries""",male,22/12/1941,United Kingdom,,GB,0000-00-00,,,,Binghamton University State University of New York,New York NY,USA,1941.0,
942,2019,981,Abiy,Ahmed Ali,peace,1,"""for his efforts to achieve peace and international cooperation and in particular for his decisive initiative to resolve the border conflict with neighbouring Eritrea""",male,15/08/1976,Ethiopia,Beshasha,ET,0000-00-00,,,,,,,1976.0,
943,2019,975,Didier,Queloz,physics,4,"""for the discovery of an exoplanet orbiting a solar-type star""",male,23/02/1966,Switzerland,Geneva,CH,0000-00-00,,,,University of Geneva,Geneva,Switzerland,1966.0,
944,2019,974,Michel,Mayor,physics,4,"""for the discovery of an exoplanet orbiting a solar-type star""",male,12/01/1942,Switzerland,Lausanne,CH,0000-00-00,,,,University of Geneva,Geneva,Switzerland,1942.0,
945,2019,973,James,Peebles,physics,2,"""for theoretical discoveries in physical cosmology""",male,25/04/1935,Canada,Winnipeg,CA,0000-00-00,,,,Princeton University,Princeton NJ,USA,1935.0,
946,2019,972,Gregg,Semenza,medicine,3,"""for their discoveries of how cells sense and adapt to oxygen availability""",male,12/07/1956,USA,New York NY,US,0000-00-00,,,,Johns Hopkins University,Baltimore MD,USA,1956.0,
947,2019,971,Peter,Ratcliffe,medicine,3,"""for their discoveries of how cells sense and adapt to oxygen availability""",male,14/05/1954,United Kingdom,Lancashire,GB,0000-00-00,,,,University of Oxford,Oxford,United Kingdom,1954.0,
948,2019,970,William,Kaelin,medicine,3,"""for their discoveries of how cells sense and adapt to oxygen availability""",male,23/11/1957,USA,New York NY,US,0000-00-00,,,,Harvard Medical School,Boston MA,USA,1957.0,
949,2019,976,John,Goodenough,chemistry,3,"""for the development of lithium-ion batteries""",male,25/07/1922,Germany,Jena,DE,0000-00-00,,,,University of Texas,Austin TX,USA,1922.0,
950,2020,996,Robert,Wilson,economics,2,"""for improvements to auction theory and inventions of new auction formats""",male,16/05/1937,USA,Geneva NE,US,0000-00-00,,,,Stanford University,Stanford CA,USA,1937.0,
951,2020,995,Paul,Milgrom,economics,2,"""for improvements to auction theory and inventions of new auction formats""",male,20/04/1948,USA,Detroit MI,US,0000-00-00,,,,Stanford University,Stanford CA,USA,1948.0,
952,2020,994,World Food Programme,unknown,peace,1,"""for its efforts to combat hunger for its contribution to bettering conditions for peace in conflict-affected areas and for acting as a driving force in efforts to prevent the use of hunger as a weapon of war and conflict""",org,1961-00-00,,,,0000-00-00,,,,,,,1961.0,
953,2020,993,Louise,Glück,literature,1,"""for her unmistakable poetic voice that with austere beauty makes individual existence universal""",female,22/04/1943,USA,New York NY,US,0000-00-00,,,,,,,1943.0,
954,2020,992,Jennifer A.,Doudna,chemistry,2,"""for the development of a method for genome editing""",female,19/02/1964,USA,Washington D.C.,US,0000-00-00,,,,University of California,Berkeley CA,USA,1964.0,
955,2020,991,Emmanuelle,Charpentier,chemistry,2,"""for the development of a method for genome editing""",female,11/12/1968,France,Juvisy-sur-Orge,FR,0000-00-00,,,,Max Planck Unit for the Science of Pathogens,Berlin,Germany,1968.0,
